Time,AI,AV,SMU1_S,RES
32.6156E+0,521.6252E-12,30.0012E+0,001C0360,
32.7087E+0,516.5353E-12,30.0012E+0,001C0360,
32.8018E+0,520.2791E-12,30.0011E+0,001C0360,
32.8950E+0,520.6156E-12,30.0013E+0,001C0360,
32.9881E+0,518.3861E-12,30.0012E+0,001C0360,
33.0812E+0,523.2237E-12,30.0012E+0,001C0360,
33.1744E+0,518.6806E-12,30.0012E+0,001C0360,
33.2675E+0,517.7972E-12,30.0012E+0,001C0360,
33.3606E+0,513.6748E-12,30.0012E+0,001C0360,
33.4537E+0,524.2754E-12,30.0012E+0,001C0360,
33.5469E+0,525.4953E-12,30.0013E+0,001C0360,
33.6400E+0,523.9388E-12,30.0012E+0,001C0360,
33.7331E+0,516.5353E-12,30.0013E+0,001C0360,
33.8262E+0,522.0879E-12,30.0012E+0,001C0360,
33.9193E+0,524.2754E-12,30.0012E+0,001C0360,
34.0125E+0,520.5736E-12,30.0012E+0,001C0360,
34.1056E+0,512.7072E-12,30.0013E+0,001C0360,
34.1988E+0,508.7110E-12,30.0012E+0,001C0360,
34.2919E+0,516.7035E-12,30.0011E+0,001C0360,
34.3850E+0,517.2504E-12,30.0012E+0,001C0360,
34.4781E+0,522.9713E-12,30.0012E+0,001C0360,
34.5712E+0,515.7360E-12,30.0013E+0,001C0360,
34.6644E+0,515.7360E-12,30.0011E+0,001C0360,
34.7575E+0,520.5736E-12,30.0013E+0,001C0360,
34.8506E+0,518.2179E-12,30.0012E+0,001C0360,
34.9438E+0,521.0363E-12,30.0012E+0,001C0360,
35.0369E+0,521.7935E-12,30.0011E+0,001C0360,
35.1300E+0,511.9080E-12,30.0012E+0,001C0360,
35.2231E+0,519.5219E-12,30.0012E+0,001C0360,
35.3162E+0,518.6806E-12,30.0012E+0,001C0360,
35.4094E+0,520.7839E-12,30.0012E+0,001C0360,
35.5025E+0,519.5639E-12,30.0011E+0,001C0360,
35.5956E+0,514.4319E-12,30.0012E+0,001C0360,
35.6888E+0,517.5028E-12,30.0012E+0,001C0360,
35.7819E+0,514.9788E-12,30.0012E+0,001C0360,
35.8750E+0,511.8659E-12,30.0012E+0,001C0360,
35.9681E+0,514.0534E-12,30.0012E+0,001C0360,
36.0613E+0,523.5182E-12,30.0012E+0,001C0360,
36.1544E+0,516.4932E-12,30.0011E+0,001C0360,
36.2475E+0,521.1204E-12,30.0012E+0,001C0360,
36.3406E+0,511.9500E-12,30.0012E+0,001C0360,
36.4337E+0,522.3824E-12,30.0012E+0,001C0360,
36.5269E+0,524.0650E-12,30.0012E+0,001C0360,
36.6200E+0,515.8622E-12,30.0013E+0,001C0360,
36.7131E+0,520.6997E-12,30.0012E+0,001C0360,
36.8063E+0,515.0629E-12,30.0012E+0,001C0360,
36.8994E+0,516.6614E-12,30.0012E+0,001C0360,
36.9925E+0,518.8909E-12,30.0012E+0,001C0360,
37.0856E+0,515.8201E-12,30.0012E+0,001C0360,
37.1788E+0,510.1412E-12,30.0012E+0,001C0360,
37.2719E+0,521.4149E-12,30.0013E+0,001C0360,
37.3650E+0,522.9713E-12,30.0011E+0,001C0360,
37.4582E+0,516.1567E-12,30.0012E+0,001C0360,
37.5513E+0,519.3537E-12,30.0012E+0,001C0360,
37.6444E+0,511.9921E-12,30.0013E+0,001C0360,
37.7375E+0,514.7685E-12,30.0012E+0,001C0360,
37.8307E+0,512.3286E-12,30.0013E+0,001C0360,
37.9238E+0,516.7455E-12,30.0012E+0,001C0360,
38.0169E+0,514.0954E-12,30.0011E+0,001C0360,
38.1101E+0,513.0016E-12,30.0012E+0,001C0360,
38.2031E+0,510.3515E-12,30.0011E+0,001C0360,
38.2963E+0,509.3420E-12,30.0012E+0,001C0360,
38.3894E+0,514.2216E-12,30.0012E+0,001C0360,
38.4825E+0,517.2083E-12,30.0013E+0,001C0360,
38.5756E+0,515.1050E-12,30.0011E+0,001C0360,
38.6687E+0,517.5028E-12,30.0012E+0,001C0360,
38.7619E+0,524.5698E-12,30.0012E+0,001C0360,
38.8550E+0,519.7743E-12,30.0013E+0,001C0360,
38.9481E+0,517.7972E-12,30.0012E+0,001C0360,
39.0413E+0,513.5065E-12,30.0011E+0,001C0360,
39.1344E+0,516.6614E-12,30.0012E+0,001C0360,
39.2276E+0,521.3728E-12,30.0011E+0,001C0360,
39.3207E+0,518.3861E-12,30.0013E+0,001C0360,
39.4138E+0,516.9559E-12,30.0011E+0,001C0360,
39.5069E+0,516.0304E-12,30.0013E+0,001C0360,
39.6000E+0,514.4319E-12,30.0012E+0,001C0360,
39.6931E+0,517.5028E-12,30.0012E+0,001C0360,
39.7862E+0,513.5065E-12,30.0012E+0,001C0360,
39.8793E+0,520.4473E-12,30.0012E+0,001C0360,
39.9725E+0,514.4319E-12,30.0012E+0,001C0360,
40.0656E+0,510.6880E-12,30.0012E+0,001C0360,
40.1588E+0,512.3706E-12,30.0013E+0,001C0360,
40.2519E+0,508.8371E-12,30.0011E+0,001C0360,
40.3450E+0,511.4031E-12,30.0013E+0,001C0360,
40.4382E+0,513.8009E-12,30.0011E+0,001C0360,
40.5313E+0,512.4127E-12,30.0013E+0,001C0360,
40.6244E+0,505.5981E-12,30.0012E+0,001C0360,
40.7175E+0,514.3899E-12,30.0012E+0,001C0360,
40.8107E+0,508.9633E-12,30.0012E+0,001C0360,
40.9038E+0,510.5619E-12,30.0012E+0,001C0360,
40.9969E+0,507.3648E-12,30.0012E+0,001C0360,
41.0900E+0,509.7626E-12,30.0011E+0,001C0360,
41.1832E+0,511.1929E-12,30.0013E+0,001C0360,
41.2763E+0,510.3515E-12,30.0011E+0,001C0360,
41.3694E+0,515.7780E-12,30.0013E+0,001C0360,
41.4626E+0,511.6135E-12,30.0011E+0,001C0360,
41.5557E+0,515.2733E-12,30.0013E+0,001C0360,
41.6488E+0,513.2541E-12,30.0012E+0,001C0360,
41.7419E+0,514.2216E-12,30.0012E+0,001C0360,
41.8350E+0,509.4261E-12,30.0013E+0,001C0360,
41.9282E+0,506.8601E-12,30.0011E+0,001C0360,
42.0213E+0,508.6268E-12,30.0013E+0,001C0360,
42.1144E+0,515.5256E-12,30.0012E+0,001C0360,
42.2076E+0,512.1604E-12,30.0012E+0,001C0360,
42.3006E+0,512.8334E-12,30.0011E+0,001C0360,
42.3938E+0,509.3840E-12,30.0013E+0,001C0360,
42.4869E+0,514.9788E-12,30.0012E+0,001C0360,
42.5800E+0,517.8813E-12,30.0012E+0,001C0360,
42.6731E+0,506.7338E-12,30.0013E+0,001C0360,
42.7662E+0,515.1470E-12,30.0012E+0,001C0360,
42.8594E+0,513.5065E-12,30.0012E+0,001C0360,
42.9525E+0,506.3973E-12,30.0012E+0,001C0360,
43.0456E+0,510.6039E-12,30.0013E+0,001C0360,
43.1387E+0,509.5522E-12,30.0012E+0,001C0360,
