Time,AI,AV,SMU1_S,RES
25.1620E+0,114.9747E-12,5.0005E+0,001C0260,
25.2551E+0,117.4566E-12,5.0005E+0,001C0260,
25.3482E+0,122.2521E-12,5.0005E+0,001C0260,
25.4413E+0,115.2270E-12,5.0005E+0,001C0260,
25.5344E+0,113.7127E-12,5.0005E+0,001C0260,
25.6275E+0,118.4241E-12,5.0005E+0,001C0260,
25.7206E+0,116.5311E-12,5.0005E+0,001C0260,
25.8137E+0,119.2654E-12,5.0005E+0,001C0260,
25.9068E+0,117.6248E-12,5.0005E+0,001C0260,
25.9998E+0,115.4794E-12,5.0005E+0,001C0260,
26.0929E+0,109.0433E-12,5.0005E+0,001C0260,
26.1861E+0,111.3570E-12,5.0005E+0,001C0260,
26.2792E+0,113.2499E-12,5.0005E+0,001C0260,
26.3723E+0,111.1046E-12,5.0005E+0,001C0260,
26.4654E+0,108.6227E-12,5.0005E+0,001C0260,
26.5585E+0,111.4411E-12,5.0005E+0,001C0260,
26.6516E+0,113.9650E-12,5.0005E+0,001C0260,
26.7447E+0,113.3341E-12,5.0005E+0,001C0260,
26.8378E+0,110.1791E-12,5.0005E+0,001C0260,
26.9309E+0,109.5902E-12,5.0005E+0,001C0260,
27.0240E+0,121.9997E-12,5.0005E+0,001C0260,
27.1171E+0,115.7318E-12,5.0005E+0,001C0260,
27.2102E+0,111.8618E-12,5.0005E+0,001C0260,
27.3032E+0,113.0396E-12,5.0005E+0,001C0260,
27.3964E+0,113.2499E-12,5.0005E+0,001C0260,
27.4895E+0,110.6418E-12,5.0005E+0,001C0260,
27.5826E+0,107.9496E-12,5.0005E+0,001C0260,
27.6757E+0,109.8426E-12,5.0005E+0,001C0260,
27.7688E+0,108.7068E-12,5.0005E+0,001C0260,
27.8619E+0,111.3990E-12,5.0005E+0,001C0260,
27.9550E+0,112.5769E-12,5.0005E+0,001C0260,
28.0481E+0,110.8942E-12,5.0005E+0,001C0260,
28.1412E+0,109.9267E-12,5.0005E+0,001C0260,
28.2343E+0,105.4677E-12,5.0005E+0,001C0260,
28.3274E+0,111.7356E-12,5.0005E+0,001C0260,
28.4205E+0,112.2403E-12,5.0005E+0,001C0260,
28.5136E+0,107.3186E-12,5.0005E+0,001C0260,
